,success,timestep,world_x_mean,world_x_std,world_y_mean,world_y_std,world_z_mean,world_z_std,rot_x_mean,rot_x_std,rot_y_mean,rot_y_std,rot_z_mean,rot_z_std,open_gripper_mean,open_gripper_std
30,0,30,0.006628431667251853,0.01129604809145625,0.0026774157238192457,0.014954139626206432,-0.005528887130246038,0.011557330482193852,0.019326525699848943,0.029665590523543898,0.0033028277670961947,0.02563204222183477,-0.000681977577478392,0.037677887115770956,0.8305186848299166,0.22787226054141888
31,0,31,0.006677541818714579,0.010919958461749453,0.0026536728737286326,0.013798521930274393,-0.005780872572047199,0.01161851352359626,0.019752311035169584,0.029499813777689454,0.0035851507121793086,0.02505246760353482,-0.0010139789889095675,0.039345687813153105,0.8250766499674423,0.2271710696250237
32,0,32,0.006445943738876026,0.01070770452979388,0.0027485488443206294,0.013156587611751033,-0.006138101366867864,0.011156117595561765,0.018569959736923422,0.029818594030288127,0.004162549852570442,0.024516563244730328,-0.0015152189347737912,0.041395504491660365,0.8140889311084709,0.23669685856201533
33,0,33,0.006247618206728272,0.012422697400869978,0.00221866150496491,0.014775087447841109,-0.0059326236520348755,0.011903598897425356,0.01747023117118245,0.027121669951586706,0.004949989434057437,0.025557090225248467,-0.0016000643148159327,0.04613130449015651,0.8156903171411441,0.234576556055434
34,0,34,0.005403618160797804,0.012960807026226371,0.0021546917821545406,0.01673346942750843,-0.005542175164158839,0.012394907828616936,0.01664026457114692,0.026063086506748566,0.0035032736855330985,0.028435234940996607,0.0002971879042876756,0.050843777272380195,0.8194303526512092,0.23991783388731766
35,0,35,0.0054721147825485044,0.012325520083274238,0.002284996415903226,0.016145072562810815,-0.005343633428481789,0.011671053878947379,0.015510343710491401,0.02602590808439982,0.0024712970429366303,0.027264101597009382,0.0015744082560367827,0.05030243464587745,0.8233925441793251,0.23013375339462114
36,0,36,0.005955091858982568,0.011943149220713432,0.002426160423378979,0.015061050307996796,-0.004943615150221002,0.010945406807073581,0.014440740178981785,0.027984836856562997,0.0017157860856184199,0.023620675575359597,0.0017403757516892522,0.04127788002083032,0.8345818692266285,0.21425226233385797
37,0,37,0.00583970984376047,0.01046048895014378,0.0021083199526599834,0.014319095535927803,-0.00440898298953601,0.010435673001577125,0.013607712165511874,0.02818610489954166,0.0006710294784109354,0.02282342982631323,0.0016530426745110275,0.034902475700438196,0.8333343581661706,0.2119864549891484
38,0,38,0.005779146192706547,0.0100651854980735,0.0023017767624557654,0.014355662886749282,-0.004309432019304884,0.00976112496068329,0.013885940356949287,0.02928747555847769,0.0010877738195602979,0.02151711171197903,0.0023098179144118696,0.03233996460505474,0.8377647147049255,0.20477291120227561
39,0,39,0.005996567499708976,0.010908422897399775,0.002164157672814492,0.013093147752094665,-0.004746158901634213,0.011146689537024926,0.014060490151977991,0.02768042651115098,0.0014537280738383263,0.02268673420226203,0.0007397852187231064,0.0302084403695313,0.8404981218867811,0.20680133159420155
40,0,40,0.006311967859629528,0.012189622937411822,0.002062253855899958,0.013173653215426474,-0.005005350296988986,0.011596432460957791,0.013690763836081825,0.029628135827862827,0.0019019041772176505,0.022075607859011057,0.001000669327843921,0.029471339626621695,0.8359736754171287,0.21059874952700564
41,0,41,0.0064688607155057596,0.012727429788350982,0.0007315720064126234,0.01417925571270825,-0.005033728539677754,0.011841062320215446,0.0148960338131656,0.029789164005781285,0.002798061491090148,0.02277734533309167,-0.0015491255330190878,0.030391242297168043,0.8285034217466071,0.2156039512804778
42,0,42,0.005516735374189097,0.012881917404135588,0.0005755697690549496,0.014125966872821734,-0.004172372405498185,0.011883023606908849,0.01377354786516219,0.0286793082648289,0.0014144052879756903,0.020799623696837036,-0.0016505135427078224,0.03197118233500302,0.8242483203687146,0.22189467212579625
43,0,43,0.004738708166608524,0.01255827207210566,0.0004593844824408068,0.014584175560358301,-0.004449117601737491,0.011423963419808506,0.012619123440982817,0.02914643418979931,0.002279579679697762,0.02098772821549513,0.0006133029637370227,0.029370994288659528,0.8262856326202517,0.22001061209470837
44,0,44,0.004544029540401331,0.011889262353675678,0.0004227348435333738,0.012168159050626707,-0.004467757906031952,0.012189310800538514,0.013654683554593783,0.02723809004826041,0.0024096418514629094,0.02135107705015793,0.001924542612924246,0.03698693349365832,0.8188493110863522,0.2225805384407857
45,0,45,0.004305962974085622,0.01180676146010229,0.0006965768264414026,0.01297324177479808,-0.003994988968410578,0.011185807771872981,0.011330077854221934,0.02639708643766475,0.0014484800791814344,0.021239739145306708,0.0018302310714412658,0.043472710167321606,0.8145322351459701,0.2291027800591808
46,0,46,0.0051845031406387255,0.012304857816801646,0.000307639547396492,0.013043332656146428,-0.004429441931718681,0.010935491600487877,0.010484755945471947,0.027523104255906705,0.0016917252581678088,0.020417922214605463,0.0003957656849820445,0.04088461472724363,0.8203370766697605,0.21445437313742183
47,0,47,0.004781556471725883,0.012536157024761718,-9.315468146526906e-05,0.014042372730921529,-0.0041905928269148915,0.011121542020466998,0.010917456526570425,0.02579961329167775,0.0018404319173775867,0.018827602971218754,0.00022541024531423694,0.04031481847656133,0.8181243520984873,0.22374901233257521
48,0,48,0.004694360805140923,0.01188953374272846,3.460947551415699e-05,0.013245301471165033,-0.004006494145259786,0.011507387078025103,0.01106049925007034,0.025791480001559414,0.000822303294362707,0.01886612108477546,-0.00016910598783508003,0.03512216119853155,0.8216124246862279,0.2182504816694729
49,0,49,0.0055430430867723784,0.012144984475106303,-0.0006237215404022607,0.011709544623628611,-0.004417711323534008,0.011769868527364932,0.011092382830290064,0.025781436382702194,0.0014664173941220664,0.018877032811329752,-0.0008096133781314357,0.024405863390689602,0.8239236100680345,0.2061574390119366
50,0,50,0.0054590486157121325,0.011494256414531114,-0.0005494277426176752,0.011390231410454997,-0.004664502112839617,0.012213275318338055,0.011634230809076981,0.024354296008839635,0.001091975732664106,0.01982813639364809,-9.020576155274827e-05,0.02353919527904775,0.8255016739155856,0.21197969367739414
