idx,success,timestep,world_x_mean,world_x_std,world_y_mean,world_y_std,world_z_mean,world_z_std,rot_x_mean,rot_x_std,rot_y_mean,rot_y_std,rot_z_mean,rot_z_std,open_gripper_mean,open_gripper_std
99,1,19,0.012435469400433925,0.01420987166680502,0.021307663329491147,0.024780185508245813,-0.005853400212870791,0.015165324703034447,0.05694144814949817,0.041679997595293006,0.014084062883048318,0.047484919005851,-0.01687894067993488,0.09539877970206209,0.7511825052993707,0.3700169688034129
100,1,20,0.010665821537643354,0.015652260638248372,0.02224794016810334,0.025127764670661457,-0.004502466278380524,0.016799471701330147,0.05865205945688873,0.04107545351949642,0.012312798366661017,0.049817423939282714,-0.01377624397810182,0.08352164762061155,0.7344124219969191,0.38010312485805287
101,1,21,0.00952836873649712,0.01394908191943003,0.022804561600317425,0.02389024717057859,-0.0042106455416367865,0.014890419238205901,0.05367918477116081,0.04326215796182145,0.008498906047066273,0.05282691063078616,-0.004955752232752928,0.09312843949462694,0.7266012041018048,0.3580814139890948
102,1,22,0.00999730009923298,0.012574987561294026,0.022300552331364135,0.02153702584252731,-0.0035355820864639005,0.013848675585043496,0.05248646988882683,0.0414925162490919,0.0043602198672791324,0.05316546338440476,-0.001470881546077017,0.07278863404696345,0.7297195841319222,0.3378880542685165
103,1,23,0.010272947937833706,0.012792618974319573,0.022113760189617422,0.02061415136078047,-0.004776987040613909,0.012452897132872742,0.04389538940233298,0.044594097815937365,0.0004443544406893078,0.051692095942997306,0.009520388438225218,0.056972325766167946,0.6884164653689437,0.3667243424046939
104,1,24,0.010438177947000487,0.011155474047042792,0.018418019753518866,0.02045201694017038,-0.00323705695485935,0.015820234872270276,0.03853576482184088,0.039354877970159824,-0.0073012374711740845,0.056956664523344844,0.01398773800858973,0.059315232060567054,0.6475494492986363,0.3755276415709535
105,1,25,0.010915515387463623,0.012425343191991232,0.01675641368891751,0.018641904061818537,-0.0008364548306100261,0.01915038361163594,0.03584339383688087,0.035082937326320174,-0.012781951116806177,0.046980363170302415,0.020288440223388392,0.05515963215567035,0.6644599936284925,0.3629496101949492
106,1,26,0.011824823981001735,0.010311106281772347,0.013888951913962583,0.01835491430916983,-0.001554308253256843,0.015972882032337942,0.02848994591885294,0.03033988234135122,-0.01599204332531558,0.04730384401179866,0.029313152666435107,0.04603581659004051,0.6345281350708096,0.36689100541881026
107,1,27,0.009468815812620168,0.009142217709514257,0.009758190011116078,0.016968797928737196,8.812674663017659e-05,0.014403775389075502,0.025084889237261498,0.02268107178043353,-0.016455364691717433,0.045856402574051325,0.03178819985029035,0.052462580547756404,0.6127540656384842,0.36817217500088906
108,1,28,0.007890400173282849,0.006828159361161244,0.008416949860663572,0.01582401075247451,-0.002582442068550079,0.013271076288116884,0.021243284416402903,0.026297350122976425,-0.015424688177150436,0.051492114935723324,0.03524229224974382,0.05137925979681182,0.6146177246692769,0.3527332638714297
109,1,29,0.008739244877491356,0.007982119236515211,0.008116225397265786,0.014653925289360263,-0.0043978968804376795,0.013553605750006836,0.017028285642094812,0.02687782361222108,-0.012300992140244956,0.05746470694373086,0.036869175405325874,0.0687048938253193,0.6389195938130129,0.3515223560369123
110,1,30,0.008193320211396965,0.00806042771948934,0.0059248694296715814,0.012831290559064642,-0.0033964189029453942,0.014001433033290793,0.01806233042352594,0.025036504908609897,-0.01424202314022039,0.06305752932383228,0.029027919525098044,0.06704467117149523,0.6405529730257147,0.35200816480353514
111,1,31,0.006257103427413266,0.009644747413780354,0.005916373878348028,0.012599170179141451,0.0015903895081301482,0.018696824138689807,0.02138484376718481,0.03035099660606263,-0.020109310154262067,0.062085380727041437,0.02946854038369146,0.06573014226927151,0.5843577605466042,0.34809485352388847
112,1,32,0.004809315944327794,0.009738263479545348,0.004997510360960568,0.011825589067291574,0.001976996091961598,0.017582793200629245,0.019555849807772738,0.03023482013637175,-0.01846734432734173,0.06191992430962792,0.01803815389431549,0.055002361307681207,0.5587782470675261,0.35162730565129297
113,1,33,0.004683005910154837,0.007725779217236063,0.004101291315418143,0.01030472128953451,-0.00046646084114819626,0.012477574520378967,0.014974797362527357,0.026735595772347468,-0.013344958199655267,0.055406124491028004,0.01820426776191128,0.05189563653510624,0.5486324267068919,0.33731288119897707
114,1,34,0.004317044835863784,0.00755725590353489,0.004159948283251232,0.008746289486250537,0.0009469138493221134,0.013477039362553544,0.016643450514305956,0.022236109778420884,-0.018448244583582542,0.058601250547902516,0.022893564271361334,0.06060724108441525,0.5513457012826912,0.32666776700042427
115,1,35,0.005348786099016135,0.007336440158280677,0.0040671472572266325,0.007181569234983566,-0.00031835791907864263,0.014473481364527035,0.011757771174709957,0.023810713361765226,-0.018761868454267434,0.05529436671979491,0.021589158524326565,0.05479038589828188,0.5971151082257067,0.3401226193337031
116,1,36,0.005754483841036488,0.00780013720394652,0.0027455480296749812,0.00786913485789505,0.0002477904677223892,0.014796102160772,0.014820016235835516,0.029541245958513925,-0.016851531830023025,0.05378287546139401,0.013850074247472477,0.049310277368020086,0.6264095775757641,0.3504309405721009
117,1,37,0.005017568714855513,0.007565402928368611,0.002150567585661357,0.006804494378980913,0.0001977691705523727,0.013593333585498397,0.015218857574419906,0.02743189838910317,-0.014807977415158604,0.03269824382985684,0.013686580680066703,0.02454677289067669,0.6147551059804439,0.34103622412609536
118,1,38,0.0052388659766681184,0.0070745995615469895,0.0021695232555197065,0.006889104090593976,-0.001216277109238152,0.01169066741880824,0.018919093695003542,0.023238259742283548,-0.007937825974573244,0.031756357023696946,0.005899114529584506,0.02276671936497631,0.6279224743062312,0.33984369939681586
119,1,39,0.003963472518539324,0.00781642777400292,0.003047792859239659,0.005958730613287174,-0.0010569938289103074,0.012810286930731715,0.01750650489810281,0.024579269390504137,-0.006131043843924999,0.03094190143964627,0.012567742548811415,0.03149968648758715,0.6326287850412601,0.3216897935475533
120,1,40,0.0035561988365206605,0.007395700034553276,0.00362059207654779,0.006273796234068577,-0.0025657234791866264,0.013699786673471074,0.012311529933194367,0.028814459318215416,-0.005624326610029526,0.033442501481127984,0.015848516320670917,0.038340923813650216,0.7113533496284177,0.29927129054414303
121,1,41,0.004250959565789135,0.00594126221757815,0.0036285959901803063,0.007562327435805797,-0.0048037987293299425,0.010557764249748313,0.015211957384450123,0.022361976310205704,-0.0007107199953297357,0.02705480764676038,0.013734204417052798,0.034139468721206025,0.7314359623139056,0.2728618445881995
122,1,42,0.00418551698438256,0.005239326096973756,0.0036056932123476426,0.00782803087055881,-0.002931187422244618,0.010787307400405954,0.015839303375956102,0.01832173812589256,-0.012023429730455601,0.03643311267823353,0.014563649954543973,0.03689132686977738,0.729587574538349,0.2813091096965048
123,1,43,0.005189347089557813,0.006784950594231184,0.0025688892224011045,0.009248756019184868,0.0020710495379320584,0.01446154938452878,0.019112776877919735,0.02214532523850475,-0.026122269860669546,0.05717128010691227,0.014862982254902677,0.03868906779136999,0.683116078819827,0.3311929623871337
124,1,44,0.004981793649438679,0.006992247623780913,0.0018501616607961924,0.009023822095863455,9.401862314030626e-05,0.015244584554458363,0.01837505026186148,0.026073612772712064,-0.02149833207621272,0.051522970931618166,0.01193434712433046,0.042866484386746825,0.6961212693273355,0.3210913609935083
125,1,45,0.0044049589599009596,0.007722183603422726,0.0015147108289835533,0.007955076723479441,-0.00019591490463473094,0.013421177929464779,0.014745492143884827,0.03375248366642047,-0.014142549669661839,0.029921920575072376,0.014865823003797114,0.05418247734456856,0.6904384234930687,0.30602092288694066
126,1,46,0.00409942109740372,0.00789713754554049,0.0018970625085356191,0.007133146392694666,-0.0002530061667456698,0.01218239012335799,0.01474160172469102,0.03004633650129455,-0.017305610338684906,0.04021188501264691,0.02168255844800791,0.07141504574817417,0.711014942350583,0.29760645045180906
127,1,47,0.0033623825332361797,0.005363684654518141,0.002717699078740015,0.006228174551940542,-0.001819572588488555,0.011949467850226957,0.01814303851710298,0.02509674609218427,-0.01074661673095901,0.02625547596473462,0.018960636066252708,0.04989203050363397,0.7629359404379851,0.24552648943737565
128,1,48,0.00367701319663469,0.005759844337299664,0.0021635527527877666,0.006535575467938111,-0.0025011565244252173,0.009239604009963986,0.015410887379414187,0.029930187233321057,-0.009736279931269402,0.021185180773930477,0.020441174260384005,0.06152590536817968,0.7662917500705037,0.21747307882345318
129,1,49,0.003569204738309147,0.004534055909325355,0.0026625816832865196,0.006747203550795408,-0.0027464209078402165,0.010653777594255573,0.015081618049850639,0.025736027093707006,-0.00878045435460547,0.023539630489610257,0.015757301531855495,0.0359020296878378,0.7470567467784105,0.22616373760075717
130,1,50,0.002249965674011783,0.00726321997957101,0.0028646867595559272,0.0071735714012546685,-0.003383312751419651,0.009996820973173942,0.014599530062733743,0.02568552856652252,-0.004040980236074971,0.026084487994768056,0.0194337126080427,0.041732812708075315,0.7523813004927551,0.24659110478340715
131,1,51,0.001694041462723339,0.00939375246229157,0.004329493342318948,0.0068783743856842255,-0.0045158384144246486,0.0091325787756154,0.015180682078606855,0.024192084745228024,-0.0026587615986518823,0.026849574475086402,0.01689193177355544,0.025836585827592802,0.7643791573124582,0.23351540139652932
132,1,52,0.0017871225056968307,0.007853068907634177,0.004100116035174906,0.005493047619802385,-0.005618570489817872,0.008379371353532849,0.01507722901711718,0.02317348929336151,-0.00372209375660765,0.021934797576921485,0.014115735861991057,0.02214868606276398,0.8031874756412445,0.19595346513893275
133,1,53,0.003615358867357897,0.00429747781276871,0.0032784907051282993,0.0048882693549241315,-0.0037409206564785937,0.00830181192797454,0.016619061844704006,0.019869440706533705,-0.00823606624045239,0.016822526802130457,0.008635684737331851,0.017149506753035157,0.7694996871256045,0.2130528842472746
134,1,54,0.004480912664021629,0.003620965440004071,0.0026764396869820746,0.007003664722526886,-0.001339979790254102,0.008668014510286383,0.020315219624063525,0.014600174355507737,-0.012325192516753958,0.021390467435668827,0.006020889674571383,0.01954512019496957,0.7529078810307452,0.23651281163863527
135,1,55,0.004421861496939061,0.0035935145651295286,0.003478947906405665,0.008471648864498998,-0.000729476795054208,0.012242308048955847,0.02100695856494638,0.017286397179196937,-0.012113152759728761,0.019440718255555645,0.00836185737410023,0.022218145582310934,0.743261806724766,0.24220716108023052
136,1,56,0.0032621129101981076,0.004613800004831351,0.003353980047749923,0.008352911254108178,-0.002454682466788934,0.011497298586531672,0.017091210157885096,0.022703479664320972,-0.008559624290650483,0.019132163756843415,0.007080939051676792,0.02183221519204792,0.7861922483994752,0.23091317795413488
137,1,57,0.0022627796251319336,0.006512257327837048,0.004421541663677767,0.008279947453703227,-0.0014247528422558203,0.012925544940987896,0.015340046561890258,0.02727431039621083,-0.010908474780813917,0.026422209091199717,0.013289840449822059,0.025982832994803563,0.7564221760148193,0.2962173417059585
138,1,58,0.0025099811381257423,0.006277751136235136,0.005352202764628694,0.008455025778028464,-0.005058544238787503,0.008666706637265688,0.016202451388369527,0.027102760199491493,-0.006424679321849582,0.02682571752844602,0.012059511894707005,0.02611811706967326,0.7764873242194094,0.24908271407015498
139,1,59,0.001891119782103954,0.007195414089160288,0.0050931798409855665,0.007988976411496634,-0.003713389370696416,0.009489922164446227,0.017661221594227335,0.022735415703340006,-0.0075157211897842495,0.026583385892311472,0.014771307971195944,0.023815692404667944,0.7597699212325235,0.2700361741639978
140,1,60,0.0022331985045531883,0.007154295008185851,0.004787539526176914,0.008353656345947333,-0.0023218913764457027,0.012884332957086091,0.020099641730746208,0.02443978358188728,-0.014560780866718581,0.04786156244585854,0.017839183643767544,0.03601065124672333,0.7547123977527078,0.2607427425849483
141,1,61,0.00286981044004325,0.008677012234921731,0.003662537252578962,0.008358323215135705,-0.002657704253752644,0.011512109361551568,0.019810266309202865,0.026199562672182188,-0.016190256840860597,0.04679208506533305,0.014146655706873179,0.034466749608958944,0.7514012394267394,0.2628240744844902
142,1,62,0.0016346602412410833,0.012908782109466414,0.002851160854957132,0.007355505077927114,-0.0054592280573725034,0.006228460753822594,0.015811688906083313,0.024303201551478797,-0.004971274351096676,0.027184051863297413,0.006061836557570272,0.020553650461417643,0.7802545391169013,0.2502600933191497
143,1,63,0.0007462552104679605,0.01246930345537326,0.00300304900002233,0.008596541139110148,-0.0028992602043600084,0.013307840218389518,0.01886829757158501,0.017837050574298432,-0.004804797292808638,0.02738583070078942,0.005663593291277581,0.02205627004742721,0.7702282065989245,0.28334904712377107
144,1,64,0.0019572792260926994,0.007285695440812909,0.0027655965671949207,0.008505748661999737,-0.003315833562944765,0.013499740667137033,0.017170271201399512,0.0199478571592617,-0.003890451343158463,0.023250029261733317,0.004634608280962428,0.020016324443630346,0.7674693955149536,0.2608777464647619
145,1,65,0.0027268976191221436,0.005469068322252745,0.0032187883473950656,0.00890850518053172,-0.005856152307951094,0.011526697384258426,0.018445319941428562,0.017529809531863966,-0.0008748486495497696,0.025136346353924886,0.005046260806979822,0.022912627737816108,0.7836693557074829,0.2667657312170785
146,1,66,0.002845849949479975,0.004370052731853814,0.003186376665536768,0.008651512722117335,-0.005105543995771605,0.01029843336653689,0.016072446989217917,0.0195842916144481,-0.00151356094926133,0.023718952432685472,0.007355806693200206,0.02585634061630796,0.765017670899973,0.26444064686540175
147,1,67,0.003212219876911079,0.007744930556003426,0.002539439520612807,0.009543452106972428,-0.0007455462696200881,0.013985863837246208,0.01339522331388882,0.021270431236923678,-0.009221888472171626,0.02763510919301654,0.009975468706439316,0.028714011485614994,0.7123481153822846,0.3106623071938674
148,1,68,0.0034010321584131676,0.006585239689932481,0.002825286981578057,0.008740959912780509,-0.0021181875112233684,0.012088745194378435,0.015295240144328906,0.021178941581239952,-0.006422971056775004,0.02497641057855018,0.009208254371041663,0.022227408271517615,0.7514968677764992,0.29274230964005865
149,1,69,0.003042346677427234,0.005136656069470356,0.0024454584589805634,0.008240661499356832,0.0003042639837039109,0.010476291119804807,0.01938205780607696,0.012886115308060025,-0.005074934992116117,0.023699223171907553,0.004138040569385525,0.016786127145707496,0.7350025947513954,0.32816033666381533
150,1,70,0.0037849064171500803,0.003620859327672885,0.0022255348426980888,0.008547842374402431,-0.001586393132411803,0.010264533522735353,0.021862628281337376,0.012397579605323616,-0.006783098042853033,0.01656313363942562,0.004000766536596646,0.017383444037454326,0.7692259761407308,0.28557221402553706
151,1,71,0.003697265306053361,0.004287219784349091,0.0026113890487594734,0.007819515137148476,-0.003161646624204691,0.00919321250050117,0.01954029941850772,0.014096731404960698,-0.006791942108800121,0.018393216874230792,0.005845640898305413,0.016631135173090977,0.7904051434617739,0.2753787975863838
152,1,72,0.004049697370978837,0.004699934186967643,0.00341881752105576,0.007010717378289043,-0.004379261901814084,0.0072984250420312655,0.018403740227759743,0.014301206232836506,-0.005223634442992102,0.020797421635557325,0.009226795666861739,0.01877322628179778,0.7935368946316365,0.2397272682700842
153,1,73,0.0043898597500586995,0.0051819743780571305,0.003303460945261087,0.008336427523044514,-0.005154001190176365,0.00903804323545492,0.015520405588158145,0.017118814679832103,-0.0036765640261262143,0.022318225275724538,0.009163381611763796,0.017672661938228054,0.8170166890599481,0.23823436583987662
154,1,74,0.0029968171514412507,0.006170324605424607,0.0025314727831760252,0.008484852872180463,-0.0025699469713025536,0.009316480505116123,0.016402032162206107,0.01559517784046993,-0.005260962304712918,0.021268167337339043,0.008846960445578774,0.020058659494061635,0.7537208524796846,0.2853399840283433
155,1,75,0.002402917014667018,0.007904908911137327,0.002251525162331139,0.00930922939158596,-0.0019050842762151615,0.010036557863739583,0.01910009751254573,0.01690495370711556,-0.006733988315222982,0.021198782631341447,0.008280705197217825,0.017089103043033006,0.7674047962777161,0.2677016828286142
156,1,76,0.0015733500376182536,0.008126462252356411,0.002184480281161646,0.007846442570508788,-0.0025292444516806147,0.008441657808741107,0.018432751199146974,0.01639820319388966,-0.004286603830293573,0.02485154396555004,0.008773989998025616,0.01852021125246376,0.7813206527315935,0.25683960599064637
157,1,77,0.0029848039624966287,0.005169323369078725,0.002385034885650011,0.008098773818973984,-0.001920383092999542,0.008303267914029336,0.019649253788774308,0.01692830077524171,-0.006630081312845831,0.021666080674066904,0.005555327717183667,0.01908883911515051,0.7853333563741514,0.2600578841045939
158,1,78,0.0029545514585930877,0.006051851240605135,0.0021186743890165157,0.007271356496199205,-0.00245307321812456,0.007289481130114038,0.021407253922572214,0.01737940684601677,-0.006095143134384088,0.02019427728429805,0.003680633131196093,0.016359569991584957,0.7971679879831187,0.2436771471223313
159,1,79,0.0027893713598985833,0.008583400236947319,0.002459749620286927,0.009192967484489126,-0.000996850375056219,0.011657152810769103,0.02375392361099306,0.01968746265350563,-0.00932699507767654,0.02138350420544912,0.004441428813511149,0.019210698207936396,0.7824219977210837,0.2584796498590667
